,Gene,PageRank
292,TFAP2A,0.0008277069651366565
186,RFX2,0.0008274362650065729
288,ZSCAN16,0.0008272735528490911
782,ZNF396,0.0008271816821679209
789,HLX,0.0008270009119800326
513,ZSCAN5A,0.0008269883645646496
822,ZNF534,0.0008267118681783911
912,ZNF784,0.0008264441225692078
338,HOXC12,0.0008257448254352787
89,GRHL3,0.0008256977807535471
868,SP4,0.0008255976858849757
349,ATOH8,0.0008255913764394919
736,ZNF606,0.0008249817101023788
564,ZNF23,0.0008248218312894402
589,RLF,0.0008246135447376275
532,KLF13,0.0008245909886075173
669,TBX15,0.0008245777915651528
16,CBFB,0.0008245321091978565
114,GATA4,0.0008244838885039707
253,AHR,0.000824351392957153
230,RORC,0.0008242774822198307
331,ZNF20,0.0008240034710738464
1054,TCF25,0.0008239231616331136
208,ETV1,0.0008236883377983556
455,EBF2,0.0008233972842252885
1023,LHX9,0.0008232128780101058
1160,SIX4,0.0008231864107935739
712,ZNF665,0.0008227882126903327
897,ZNF267,0.0008227406406635912
821,RREB1,0.0008219402677160615
993,ZNF432,0.0008218612059042326
1152,ZNF530,0.0008214330703891521
715,NKX3-1,0.0008209384880120492
83,TFAP2E,0.0008209324707153815
644,KLF8,0.0008205854124734289
679,ZNF275,0.0008201955174037944
645,ZNF676,0.000819830958011172
1156,WDHD1,0.0008197476205568902
145,BNC2,0.0008197445622828454
490,ZNF219,0.0008196043213422163
950,AFF1,0.0008195625064682667
170,TSC22D1,0.0008195079937563072
634,IRX2,0.0008191984392936502
321,TBX19,0.0008188957192559055
111,ELF2,0.0008183360909761817
52,TWIST1,0.0008183237616646191
814,ZNF230,0.0008182011495653368
1150,ZBTB41,0.0008180254332868179
766,ZNF514,0.000817998705722396
541,ZNF570,0.0008177892001735719
790,ZNF468,0.0008176954390209301
370,MYCL,0.0008161760716799194
214,ZNF692,0.0008160818808313831
1,NKX3-2,0.0008158524307171893
485,MAF1,0.000815267981878342
493,ZNF250,0.0008150140349239873
1122,CIC,0.0008147158244299351
303,ZNF837,0.0008145683315245963
24,ZNF550,0.0008145440475834573
107,TGIF1,0.0008139239875190052
844,NCOR2,0.0008137919483138091
671,REPIN1,0.0008137252626094099
637,ZNF426,0.0008126122791391451
624,ZNF707,0.0008125886642497279
705,ZNF814,0.0008122651842102902
994,ZNF440,0.0008120239346185016
704,ZNF623,0.0008119702023255317
478,ZNF721,0.0008115412642688347
1060,PBX3,0.0008112698869992519
491,FIZ1,0.0008110908042473469
183,ZBTB3,0.0008109703472380912
934,ZNF629,0.0008109167449591964
190,ZNF770,0.0008107166636936226
119,ZSCAN23,0.0008101847190953243
615,ZNF211,0.0008099235072032661
768,FOXD3,0.00080951757875307
1015,ZNF483,0.000809449646900551
384,GLI4,0.0008088054904782274
936,TOX2,0.0008081496705609685
337,ZNF644,0.000807654815777092
330,ZNF385B,0.0008069499791370177
1093,GMEB1,0.0008068245361172628
753,SOX9,0.000806558935477457
1130,ZSCAN9,0.0008064130814066559
560,DMRT2,0.0008058212124798178
883,ZNF280D,0.0008054736836847331
990,JDP2,0.0008048740569025401
517,LCORL,0.0008040871424653941
808,RORA,0.0008039314664300171
1074,NPAS1,0.0008038818340646307
457,ZNF329,0.0008031120423426165
1029,ZBED5,0.0008029674658091195
919,FOXO6,0.0008025341669966981
150,ZNF35,0.0008024316866833377
1091,HNF4G,0.0008014784962312941
643,TADA2B,0.0008005121318589712
795,CEBPZ,0.0008001087370521425
371,GPBP1,0.0007998679728393591
764,NR4A2,0.000799487008874599
1049,KLF16,0.0007994441417549115
805,ZNF180,0.0007994305723461824
847,ZNF331,0.000799273615023442
347,YBX3,0.0007988188765684135
542,STAT5A,0.0007986403064337388
869,FOXN2,0.0007985970403705652
859,ZBTB49,0.0007981360387300787
702,MYSM1,0.0007981246060936391
1100,MTF1,0.0007980554443687551
760,HOMEZ,0.000797629793064205
242,ZNF449,0.0007972673526109543
535,ZNF417,0.0007965552343102396
779,ZNF3,0.0007956752856655628
833,PPARA,0.0007956000545025317
1030,POU5F1,0.0007955665555158102
673,REL,0.0007955200867090118
209,ZNF93,0.0007954751395012848
201,CARF,0.0007953163966862881
690,HEY1,0.0007951621963837494
938,ZNF501,0.0007950256193120461
1041,TFE3,0.0007948717944266147
112,ZNF669,0.0007938638765129518
275,TSHZ2,0.0007937395075737715
273,ZNF684,0.0007933779724321821
63,ZNF827,0.0007930043775265753
319,ZNF92,0.0007929958284507588
807,ZNF316,0.0007925373983423696
603,ZNF792,0.0007923293285023764
496,AHRR,0.000791948244351928
652,CCDC88A,0.0007918540217583825
1161,ZNF276,0.0007917728378183
475,ZNF728,0.0007914144976429254
1167,RCOR1,0.0007911945429847078
1174,ZNF143,0.0007910346417518981
1121,ZBTB16,0.00079093929019757
966,MLXIP,0.0007906587925098814
43,ATF3,0.0007903761025648097
1083,ZNF300,0.0007900824504959339
327,BCL11B,0.0007895951939306206
99,ZNF277,0.0007890258972883856
550,MBD3,0.0007887478538808762
802,RFX3,0.0007884812598263999
964,ZNF76,0.0007884519264432584
428,ZNF558,0.0007872121799433523
677,ZNF730,0.0007867605353472033
